2H chemical shift (ppm),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
2.093585457870671,772.6335625,677.7975,715.421125,282.397375,470.05675,443.3863125,659.23825,933.662625,509.5795625,443.504875,556.116875,332.169375,216.247875,-18.243875,355.7099375,494.892,450.57125,23.3801875,508.2488125,227.659125,229.4354375,402.8701875,440.247125,287.3904375,408.0309375,45.6565625,265.220375,269.0945625,95.3118125,386.1264375,387.776,383.7211875,287.322875,-22.3619375,198.99125,424.219,398.1530625,290.062875,-252.9904375,154.840875,137.0005,-1.3151875,56.3976875,-34.6555,254.145625,257.3573125,119.0514375,252.7825,341.627,131.3245,394.2680625,267.4480625,292.9341875,157.1696875,139.633375,599.4665625,-219.1036875,181.583875,-25.0415,242.7175625,-401.6991875,29.814125,158.5848125,194.1754375,255.479,-18.861625,-218.9214375,225.8431875,314.212125,56.806,-322.233875,-205.2623125,22.2926875,250.110375,-115.211625,-62.7525,39.3284375,-235.376125,349.125625,-41.9783125,48.782125,390.4526875,-64.2674375,-155.9706875,122.8371875,200.365375,17.3670625,77.315,-151.3483125,-171.8464375,-356.9111875,87.947875,94.782,294.4494375,46.2703125,366.2715,-23.896625,-169.473625,-30.152125,-215.1943125,128.5534375,136.8566875,-27.8525625,-325.244375,195.5019375,-108.27975,-121.221,242.1434375,11.5223125,105.61425,483.7643125,-152.840875,216.232,-156.226125,86.142625,-135.378,-215.4015625,-58.6456875,-78.2539375,255.666625,175.3055625,-149.347375,417.733625,124.261,-227.404,133.758,-282.367625,88.3200625,-246.5695625,173.4781875
2.0976579805927402,769.558625,723.2876875,745.1431875,318.0404375,446.08525,489.35675,732.2344375,895.6293125,500.7054375,466.415375,582.18625,346.895625,255.1938125,2.996875,331.954625,538.257,439.804625,43.15925,490.283625,263.5136875,232.3826875,419.494125,434.2378125,297.1629375,409.1614375,68.5085,275.352,272.09225,95.281375,409.8873125,392.099625,411.393125,273.975,13.0115,221.8256875,396.886875,397.1185625,344.31475,-228.99725,149.1305,173.3429375,-30.992375,15.4465,-59.8511875,243.67125,302.4958125,138.9491875,288.577125,370.9896875,112.5039375,421.8111875,237.43525,320.304625,146.067625,188.0409375,597.249875,-176.009125,150.0011875,-37.440625,263.6998125,-398.684375,-36.1618125,50.82275,156.7085,305.445125,-7.982375,-190.412375,224.68275,325.838125,93.9763125,-318.4215,-260.0664375,5.0683125,261.880625,-94.9780625,-89.151625,24.983375,-252.1825625,312.45675,2.4398125,74.376875,406.8105,-75.3144375,-146.409625,108.7711875,213.4405625,22.6379375,105.8390625,-111.113625,-130.205,-380.1198125,82.100875,96.713875,315.591875,38.8446875,313.040625,32.380875,-151.2836875,17.1796875,-195.3924375,113.2669375,150.8270625,18.801,-307.717,165.459625,-164.552625,-127.9445625,174.7621875,24.4483125,125.000125,477.299625,-105.541875,196.8978125,-180.955375,102.1940625,-103.3666875,-260.843125,-92.7595,-52.363875,250.2984375,222.1578125,-111.1265625,372.69475,128.2884375,-237.4621875,119.5785,-311.2801875,115.87675,-333.106375,173.3110625
2.1017305033148235,749.40525,752.1240625,774.41325,355.3609375,444.686375,530.536875,796.4555,855.807875,495.9074375,500.5983125,638.29825,373.908875,289.2158125,24.779875,312.654125,563.932,420.821625,87.039125,487.7894375,282.0704375,228.870875,430.5711875,435.773875,307.1136875,393.7563125,116.7858125,288.35975,291.66625,66.5250625,428.5328125,384.98425,419.2574375,278.059375,46.08325,253.2281875,335.175625,379.394,382.0215625,-217.5650625,145.22825,217.2055,-65.7044375,-28.8186875,-78.0875,234.0446875,335.692,164.3994375,308.3331875,407.8318125,96.465875,449.3971875,216.73475,339.313125,124.88,225.9924375,587.6129375,-128.132875,104.6914375,-43.725375,284.8668125,-379.7796875,-93.589,-38.75975,125.713,347.7456875,-2.3444375,-179.90625,199.4604375,323.82675,141.981125,-315.4055625,-313.7305625,-11.6443125,279.2595,-85.51325,-99.88325,9.9544375,-260.7354375,237.947375,30.101375,97.31,417.6946875,-75.2576875,-125.293375,76.1340625,238.6253125,13.57025,120.2486875,-62.2180625,-60.319875,-419.6418125,95.675,75.6305625,334.9698125,25.705,282.4623125,107.1191875,-134.067625,55.167,-156.655625,106.949375,158.03025,76.9914375,-267.8911875,135.4675,-196.089125,-115.916625,106.1035,25.64975,143.386375,436.026,-54.8563125,179.81475,-182.044375,113.2110625,-100.910875,-313.19375,-127.869625,-36.7654375,236.4459375,271.6808125,-75.4578125,315.6873125,141.4764375,-259.9609375,93.6288125,-304.942125,135.9963125,-408.8403125,150.8745
2.1058030260368925,729.1935625,767.40025,800.315125,385.0279375,462.258625,560.053,845.5495,814.2015625,494.51425,528.978875,714.9571875,402.9221875,320.49425,54.616375,303.4213125,568.687125,392.4595,142.4360625,498.987125,273.5754375,234.5014375,436.55175,456.42275,317.7486875,369.353125,170.6815,294.9271875,323.52225,22.26925,451.67675,367.3085,406.2418125,293.819625,75.9383125,288.834875,243.437125,350.9154375,410.378,-209.3266875,138.3460625,263.2104375,-98.864875,-71.66925,-79.5329375,224.9111875,356.562125,193.2825,319.3219375,441.6664375,80.7240625,460.737875,202.2315,348.2815,86.0690625,256.29075,588.712125,-71.251875,62.7731875,-39.712125,306.087,-345.2475625,-138.167875,-96.392125,105.6781875,364.3509375,-11.3478125,-169.6680625,156.697375,319.1314375,204.436125,-304.7635625,-343.7274375,-13.0538125,298.43125,-94.24075,-90.6349375,10.190375,-254.3348125,144.619125,36.5633125,124.52,421.7811875,-69.4178125,-93.663125,29.4518125,264.6678125,-0.0766875,120.809625,-5.5798125,20.3818125,-480.3355625,110.966125,36.6225,349.737875,13.1733125,273.7186875,186.5911875,-125.5543125,85.4479375,-110.501375,114.6075625,150.3650625,133.5006875,-221.2540625,113.197,-205.946125,-88.558375,42.7576875,1.4920625,141.4298125,374.623375,1.5369375,169.379625,-157.467625,116.18075,-129.254125,-375.3495625,-165.3729375,-18.2810625,209.6766875,311.545125,-40.9503125,244.3898125,160.3965,-290.06025,80.153375,-260.868875,155.9813125,-471.6146875,118.2761875
2.1098755487589758,718.12,783.8195,821.1565625,407.1464375,493.536375,577.462875,875.9541875,777.33575,495.878875,539.892625,792.666375,419.973,349.9861875,99.9510625,306.69475,554.0564375,362.272875,189.5175625,521.3973125,247.0220625,260.7364375,437.918625,497.9840625,324.9695625,346.83425,224.5780625,286.16675,355.7623125,-16.1629375,489.75675,342.746875,381.529875,315.73425,100.903,318.7380625,137.347625,320.836,439.4939375,-193.0180625,129.882125,305.584125,-119.525125,-113.6749375,-54.0775,210.809125,373.923375,218.55925,332.71525,453.4175625,69.0221875,442.23775,190.624,347.35925,33.2998125,279.9540625,610.8570625,-7.81975,37.4599375,-27.6086875,318.772125,-300.5434375,-165.85075,-121.82325,93.23125,339.7961875,-38.2265,-142.506375,109.7835625,319.6169375,269.7665,-281.99575,-339.8706875,7.833125,309.6116875,-115.678375,-69.0479375,22.6826875,-233.88875,55.9035,30.2835625,155.8184375,410.7580625,-60.7805625,-61.330875,-24.3881875,284.065125,-9.720125,107.859875,60.9413125,89.52825,-554.3686875,117.61925,-6.449125,356.0014375,7.99425,272.5208125,259.617125,-122.728375,115.0859375,-74.225375,132.62525,129.2624375,185.5858125,-179.4491875,110.1154375,-207.536625,-48.7839375,-13.014875,-51.608125,111.436375,311.89625,60.1345625,162.455,-115.575375,108.3910625,-179.1734375,-444.797,-206.4609375,19.318875,167.0724375,328.155625,-7.6135625,176.5976875,177.7485,-312.2696875,94.5465,-184.939125,180.6519375,-520.80925,88.45475
2.113948071481059,710.6618125,809.379375,835.8968125,421.1144375,537.77,586.8269375,887.805125,747.3300625,500.77175,530.003125,851.822,419.6496875,380.6665625,156.15925,319.4696875,518.07325,347.0235,211.62275,549.6593125,224.579125,303.069,430.0826875,545.664875,321.2104375,333.7904375,283.49275,259.1783125,380.24125,-28.1535,549.2166875,318.43,358.890375,338.352,118.1875,332.324,36.974875,294.68,471.114375,-172.5453125,128.127,336.0531875,-115.79675,-155.4876875,3.5676875,189.80375,396.5851875,229.4905625,355.7839375,429.9829375,67.0348125,395.1849375,180.67075,334.411375,-17.99175,293.281875,645.5575625,47.3521875,35.5914375,-17.383125,311.27275,-250.72625,-176.8520625,-120.111,85.4985,276.7168125,-78.5106875,-96.192875,77.1859375,325.6739375,318.8579375,-253.1405,-306.1533125,44.8795625,302.0574375,-134.8829375,-54.58875,33.7890625,-207.2210625,-16.70525,20.2995625,181.5448125,378.4941875,-46.8656875,-40.7965,-80.3851875,292.1208125,-9.3698125,86.5645625,135.0084375,129.4200625,-623.0785,117.1113125,-45.6730625,347.45125,14.71625,264.6866875,322.629125,-119.0440625,155.214625,-63.4993125,153.9328125,105.6766875,240.895625,-145.346125,133.6148125,-211.863375,-5.17925,-57.2359375,-126.56375,62.8293125,256.408125,108.771125,160.805875,-71.3071875,90.0949375,-233.215375,-507.8051875,-248.3519375,72.8955,109.4123125,315.312125,19.6085,136.2705625,192.6244375,-308.6241875,132.0610625,-90.2609375,207.699875,-550.516625,65.9523125
2.118020594203128,697.6588125,835.8835,848.7708125,423.462,592.409625,590.819875,885.758375,718.9341875,509.5405625,505.1065,878.7523125,404.2925,421.718625,211.074,335.4081875,464.59375,359.5139375,203.90525,578.9615625,224.693875,347.5759375,413.9593125,579.72275,297.410875,335.3685,344.226125,219.6616875,399.2779375,-9.201625,630.16275,302.934125,347.6638125,359.988,126.9520625,325.3905625,-42.87975,269.3594375,494.58825,-160.60775,137.1113125,351.187125,-84.78275,-192.25125,90.1518125,165.6691875,423.4535,216.123625,384.9275625,375.2895625,75.1210625,333.439125,176.6141875,308.9186875,-51.1433125,297.3731875,677.4845625,82.6829375,57.420875,-16.1553125,280.5158125,-202.7326875,-178.0439375,-97.990625,82.2785,196.3809375,-120.79725,-43.4900625,69.1031875,333.9716875,337.8006875,-226.259625,-254.4793125,84.0084375,268.943625,-136.378625,-66.09175,33.4850625,-185.8815,-78.939125,8.8864375,186.5635,328.1065,-24.6706875,-35.2704375,-127.176875,287.8868125,2.8684375,67.651375,203.95475,133.56575,-665.646,112.2186875,-77.1645625,315.34125,31.54725,245.4098125,375.653875,-107.9844375,211.0931875,-79.193375,175.217625,93.9535,299.388125,-116.294375,180.4039375,-222.376625,27.8343125,-85.0789375,-211.7751875,14.5061875,208.119625,132.160875,169.485625,-38.5733125,64.1340625,-278.399625,-553.3719375,-283.2381875,127.9633125,43.1720625,278.2798125,33.64075,132.35575,212.121125,-274.609125,172.1715,4.8636875,232.8340625,-554.3166875,49.3821875
2.1220931169252113,678.9068125,845.6570625,865.72825,418.732,649.956,588.21475,879.1028125,687.5016875,521.2745625,476.652875,873.0149375,381.221875,482.2810625,257.5594375,346.472375,405.1729375,396.391375,173.961375,608.5284375,250.0556875,382.4388125,400.0446875,591.0428125,249.1311875,354.8515,395.0524375,178.939875,418.59175,25.059125,721.9853125,299.57725,348.8814375,382.5728125,129.8665,303.74225,-98.8625,243.1485,498.511,-164.359375,146.049,357.1108125,-33.100375,-215.902875,191.5320625,141.5890625,441.228375,176.765375,406.1905625,307.63575,89.961125,267.7076875,183.21975,278.05325,-60.452125,298.011875,696.086125,100.6375,97.326375,-19.2455,237.1580625,-163.44,-176.8434375,-65.2333125,83.752,119.2046875,-153.7001875,-2.0688125,78.9138125,335.272125,322.1723125,-204.998625,-194.4954375,111.2746875,210.7601875,-113.0234375,-109.263375,22.25725,-178.4953125,-141.1795625,-5.9843125,158.179875,271.9928125,3.4119375,-36.538875,-146.9399375,272.108,22.3088125,57.8253125,251.2736875,107.964875,-667.3781875,101.6265625,-88.567875,260.1615625,48.5353125,215.1191875,415.5744375,-83.9245625,270.263,-107.5943125,193.85375,104.380375,347.3971875,-88.661375,238.153375,-238.53275,45.761375,-100.163125,-293.4385,-17.56725,164.4771875,122.21375,185.0124375,-22.810625,36.640125,-312.004375,-582.847125,-303.4960625,173.8089375,-25.074125,230.462875,33.3255625,155.95575,238.0925,-225.30775,195.8178125,87.9341875,254.6963125,-532.1395,38.2240625
2.1261656396472803,663.2785625,828.2815,884.514,425.719375,701.29325,579.020875,877.8838125,656.563,533.430125,455.546,849.3383125,362.23525,557.015375,294.5221875,344.94125,353.46075,439.30075,136.5191875,636.3905,285.3381875,405.1718125,400.5475,581.515375,184.0528125,388.94225,429.218875,145.8638125,436.7720625,51.7071875,805.11525,303.1445,357.75675,401.8128125,128.8856875,279.80625,-136.6209375,222.60225,485.33625,-184.1615,138.03825,364.6740625,33.456125,-219.6763125,284.0828125,116.9728125,439.380625,122.9509375,405.354375,249.289875,108.7603125,199.8668125,198.014,249.650625,-50.89175,295.2135625,694.4305,109.6328125,145.65575,-14.7230625,199.5719375,-129.811625,-175.9708125,-32.760625,90.2739375,53.766125,-173.9223125,19.9740625,92.2639375,316.94975,276.96175,-190.042,-130.3081875,115.3999375,138.5545,-70.598,-175.3206875,7.773875,-183.8903125,-203.887625,-25.6445625,97.5390625,223.897875,33.741,-33.4716875,-130.512125,245.6758125,41.3953125,56.0955,268.906875,65.4725625,-624.920625,89.443,-65.7113125,192.404625,56.54775,173.833375,435.611875,-47.1925625,308.9465,-137.6576875,204.9661875,134.442,371.432625,-63.73325,295.05625,-256.4505625,60.8291875,-116.495625,-355.9379375,-29.6365625,122.97875,84.8139375,191.947,-21.2999375,13.8841875,-334.912625,-603.5741875,-302.685375,202.8623125,-94.6133125,188.57625,24.1089375,189.7451875,261.017875,-182.5835625,197.266,160.2573125,273.2051875,-491.163125,35.2470625
2.1302381623693636,659.57175,790.757625,896.301625,465.1168125,736.2268125,567.130125,883.6395625,636.4779375,542.01725,447.7534375,825.9345,355.860625,624.552125,319.4845,326.86,322.078875,469.412,107.1930625,657.430625,308.1171875,422.17125,423.094,557.17675,119.1928125,424.9220625,447.809125,123.7265625,445.6955,55.1846875,862.7371875,305.0990625,367.082375,405.4046875,126.4605,262.5320625,-161.6949375,216.790375,470.2483125,-217.645,108.0076875,383.035375,108.384625,-200.8764375,347.3349375,87.0081875,420.99725,74.292125,376.8115,214.447875,123.57575,129.9071875,212.8846875,223.2320625,-29.58075,283.9841875,666.9283125,116.1259375,191.9865625,3.1155625,177.5338125,-93.7303125,-175.8124375,-4.3105625,103.4176875,5.4723125,-180.5914375,27.561625,100.8480625,273.4035625,212.4995,-182.5536875,-67.851125,91.56325,67.3825,-27.331875,-247.198625,-3.8615,-195.8813125,-257.840875,-48.42975,18.519125,191.8801875,62.965625,-20.6930625,-87.2076875,215.247625,57.9024375,58.86025,259.583625,21.0880625,-550.7216875,83.06675,-11.9156875,119.282375,54.4371875,124.346375,431.926,-4.6405625,310.185,-171.2471875,205.4775,171.30075,371.7713125,-47.999375,343.1031875,-268.924,90.7631875,-145.185625,-386.1650625,-30.389625,86.2885,36.456,172.7240625,-25.3125625,-2.4596875,-348.7938125,-620.1351875,-277.311625,212.65475,-162.567625,164.257375,11.271375,215.6565625,270.1795625,-158.4304375,180.8231875,227.5200625,289.7216875,-442.50575,42.076375
2.1343106850914326,672.3124375,750.40675,896.3961875,542.6075,749.582375,555.1164375,887.5948125,634.773,548.00825,452.6330625,812.6659375,359.5844375,666.165125,328.9998125,293.0785,317.9223125,481.8475,92.758125,669.1184375,306.046625,439.743125,466.364375,527.508625,68.093375,446.7330625,457.2615,112.7441875,448.3498125,33.1065,889.2355625,296.8893125,369.26875,386.5389375,131.4083125,253.1435,-172.9519375,230.3553125,466.333625,-256.69175,66.939,412.2765,177.6185625,-163.3769375,374.0716875,45.4213125,394.771,44.4186875,328.4508125,198.3679375,118.3735,61.5436875,220.3675625,194.9219375,-3.7215625,260.7376875,613.484125,127.728875,226.718125,29.81525,166.877,-55.9503125,-180.7871875,26.1520625,122.95525,-17.4586875,-167.31675,28.6988125,106.6134375,208.0000625,138.587375,-182.2260625,-18.4640625,44.05,5.2424375,-5.236625,-306.9795625,-12.024,-209.4551875,-292.4283125,-68.93125,-62.642875,170.4226875,81.8153125,-3.919625,-39.2891875,193.207125,74.336,60.2935625,231.6711875,-10.854875,-464.871,83.4535625,51.4353125,43.3414375,47.7150625,73.5666875,408.9845625,35.540625,273.4933125,-213.123875,195.034125,203.153625,359.0000625,-44.5744375,371.0698125,-268.3170625,140.0365625,-184.7835,-375.24775,-29.7213125,60.25625,-8.814,121.75675,-22.569,-12.7195,-357.1791875,-631.5219375,-228.6771875,208.9959375,-220.2049375,156.488625,-5.1206875,222.54275,261.0495,-153.9089375,149.2745,288.000375,307.5936875,-396.8133125,53.663625
2.138383207813516,700.8048125,720.809625,885.853,643.926875,747.095,542.391125,880.8123125,650.6018125,562.1753125,468.7270625,808.219875,366.023375,678.404875,323.592375,248.0320625,336.7306875,485.3588125,88.4998125,675.5304375,284.217625,457.5045625,515.4436875,503.2233125,34.9185,445.7340625,465.0379375,111.98875,462.5069375,-3.350125,888.2866875,276.08175,358.10175,354.323375,156.8716875,250.803625,-166.9376875,259.7365,473.42325,-283.36125,34.8609375,439.009125,227.3659375,-115.1960625,370.3684375,-7.5556875,370.8345,34.1199375,280.3693125,179.6354375,82.90225,2.29025,219.4255625,165.8195625,18.138375,222.595,541.72575,153.03675,240.4523125,57.0624375,161.4839375,-25.6320625,-195.29525,64.9583125,144.1384375,-15.313375,-133.188,29.6340625,114.4315,131.289375,64.51525,-185.4141875,4.8996875,-17.51,-47.0615625,-15.943125,-342.3543125,-20.3884375,-216.9394375,-301.9144375,-80.0081875,-132.2725,142.3928125,75.6073125,5.7169375,-6.400375,184.737625,88.11225,53.3705625,194.3745,-25.3193125,-378.667875,85.1159375,103.0073125,-22.792875,44.017375,25.4615625,372.7299375,66.471,213.645625,-256.873625,172.659,225.1710625,342.58675,-47.6123125,366.63525,-252.453,196.623125,-225.1269375,-324.9368125,-28.0465,43.106625,-46.676625,48.8704375,-6.366375,-16.19825,-360.7773125,-636.265375,-158.2909375,201.4226875,-264.7654375,154.9570625,-31.1854375,212.3735,235.054125,-165.4394375,99.8001875,333.6985,324.329875,-360.187125,60.9181875
2.142455730535599,735.0636875,706.1503125,867.7734375,744.769625,740.678375,530.6924375,858.722,682.3848125,593.440875,501.3151875,804.278375,372.71925,667.4280625,311.185375,199.2795625,362.242875,490.1509375,86.7885625,678.2126875,259.6403125,472.6621875,547.5805625,487.875125,22.9595625,425.2586875,473.7361875,120.3400625,500.5349375,-37.3589375,868.0624375,254.1169375,331.212875,326.2420625,206.111,253.625375,-146.2919375,292.431,483.3341875,-274.6048125,25.3215,446.32325,251.98625,-61.1773125,350.8619375,-64.101375,362.404375,35.2720625,252.76275,139.1414375,28.302125,-41.6940625,215.8385,142.586375,28.37975,170.5976875,459.95525,192.9915,228.7991875,78.7605625,156.3129375,-10.11675,-212.613625,111.085875,160.5248125,-3.776375,-94.0883125,38.013,125.75175,58.0548125,-3.14975,-189.599125,-6.0930625,-78.058875,-90.857375,-51.0219375,-350.010875,-34.6011875,-209.0101875,-287.11775,-74.6964375,-181.8380625,97.1964375,39.8649375,3.802875,3.415,184.023875,95.3330625,33.485375,156.3316875,-26.1318125,-291.234125,82.6680625,132.6865625,-58.40325,44.07825,-21.594125,325.6008125,84.503125,152.8633125,-287.042625,134.842875,240.517125,327.0065625,-48.0503125,331.808625,-227.2565625,248.6298125,-254.9075,-253.9805,-20.46625,24.564375,-77.8860625,-32.358125,15.287,-10.985625,-355.7675,-635.7696875,-69.8300625,196.862375,-304.094625,147.7544375,-72.144125,195.419,198.3194375,-187.1064375,31.18725,357.6416875,329.4551875,-332.0628125,58.8360625
2.146528253257668,760.7611875,701.185875,849.96525,826.2209375,738.3755,529.1344375,820.7059375,734.6570625,635.8281875,558.276875,794.475625,382.2141875,643.7620625,303.2590625,159.8381875,373.0735625,497.968,84.663,670.6300625,249.34075,486.5690625,547.7914375,476.699125,39.4930625,395.363875,480.6844375,137.1169375,558.34975,-59.19375,838.1704375,250.1601875,293.296,313.7230625,265.3966875,257.85825,-118.27225,314.2394375,487.8418125,-216.8203125,32.46975,430.8325,255.2201875,-0.7249375,330.7121875,-116.617125,377.5105625,36.2655,251.9730625,77.88425,-19.2721875,-67.7989375,213.3585,133.601625,25.615125,116.597625,373.059625,236.77475,198.0550625,93.6366875,142.46925,-9.5871875,-217.857375,157.0479375,163.7886875,-3.6461875,-70.810375,60.2774375,138.4419375,-3.534875,-61.528625,-194.1876875,-49.6968125,-117.915625,-127.7795,-87.4681875,-334.972125,-57.2234375,-183.9020625,-254.8779375,-47.2089375,-209.5585,39.723,-8.38275,-5.7826875,-7.367875,184.7230625,104.2049375,-3.76775,126.5511875,-12.698625,-204.12275,74.3006875,141.65825,-55.8483125,41.5533125,-66.0231875,275.52475,89.9930625,111.408,-292.2100625,80.85625,253.9473125,310.183625,-41.0205,284.824,-203.241625,291.7750625,-269.098625,-186.8348125,-8.2194375,-3.457,-105.536125,-119.254125,26.743875,7.8773125,-343.1439375,-629.1905625,23.67175,195.108,-348.8296875,128.1993125,-122.2106875,178.2530625,158.7364375,-210.2009375,-52.8783125,361.3398125,314.765,-309.6024375,48.304125
2.1506007759797514,771.9749375,695.9361875,843.2354375,879.4330625,739.7213125,550.4979375,772.808125,808.3455625,669.0595,641.6145625,782.2836875,396.442375,622.42875,304.0370625,147.2781875,354.6098125,502.429375,85.621625,647.2353125,260.5238125,501.950875,515.617375,467.4804375,86.170125,362.0871875,482.5014375,161.5760625,618.5554375,-65.5299375,803.7613125,273.1526875,255.1099375,317.56525,319.084125,264.657875,-88.023625,320.1383125,475.804375,-118.615375,42.4566875,401.9219375,249.095875,64.8838125,318.1839375,-162.0009375,408.5989375,31.7016875,267.2754375,12.6146875,-40.9171875,-76.3575625,203.7483125,142.98425,16.9738125,78.28875,284.19275,270.44025,162.7988125,106.4788125,114.534,-17.273875,-203.926375,197.1000625,144.190625,-26.8309375,-71.4260625,94.1274375,146.22175,-54.263875,-105.046625,-197.6218125,-115.4966875,-126.2366875,-158.356875,-103.892875,-309.1430625,-85.136625,-150.1015625,-217.9153125,2.5825,-216.214875,-21.41075,-45.6124375,-16.810125,-30.1713125,183.0836875,130.16525,-61.687875,112.682125,21.596125,-130.055375,59.6001875,144.1185,-28.3949375,31.9588125,-99.8019375,242.447,83.4611875,101.7936875,-271.0784375,16.994625,261.1679375,288.8749375,-28.1434375,240.6908125,-192.262,324.435625,-272.5830625,-138.386375,2.048,-42.6346875,-135.3076875,-217.338125,24.018,44.6894375,-332.544375,-613.270875,104.1705625,187.99025,-401.365,98.7465,-168.2895625,158.5111875,121.5268125,-225.852125,-147.3704375,359.4214375,279.4519375,-292.1868125,29.7546875
2.1546732987018204,774.1526875,686.2404375,849.5165,902.339875,741.82225,600.338875,730.158,889.7911875,675.510625,741.5965625,777.300875,415.765375,619.0049375,308.7303125,168.4609375,310.4314375,495.6076875,94.2974375,609.534,288.0968125,513.99975,461.7713125,466.85075,150.0195625,324.913,479.4631875,190.8295,656.66575,-53.7550625,764.383875,314.4259375,226.6956875,329.8529375,362.3835625,283.3764375,-55.3686875,313.9043125,439.575125,-5.617375,51.402625,367.80075,245.94675,126.834125,313.11975,-197.910625,437.16025,26.9936875,281.2195625,-41.809375,-35.6424375,-74.498375,172.4979375,167.3036875,10.09525,62.1253125,195.846875,286.0368125,137.628125,123.3311875,78.0760625,-23.5563125,-179.05525,232.412375,98.11425,-72.83075,-90.3369375,134.83075,142.889875,-94.1286875,-123.81625,-194.6855,-188.5965625,-109.076875,-180.4895625,-91.63425,-284.8616875,-113.02775,-118.5895,-193.2500625,64.72575,-202.6299375,-83.8751875,-63.2430625,-23.229875,-58.0794375,171.702125,179.7830625,-135.8333125,116.252875,74.1875,-76.2741875,39.6809375,160.2999375,4.2648125,14.3003125,-119.934125,246.1579375,63.8195,122.282125,-234.0385,-48.791625,249.2955625,268.8593125,-13.4559375,201.9708125,-200.0051875,342.512875,-274.002375,-108.767125,8.653125,-90.0358125,-171.7815,-323.99125,18.5005625,94.28925,-331.93975,-589.1574375,163.4195625,166.0476875,-450.0339375,67.7760625,-199.238875,132.4606875,86.1118125,-229.2515,-245.265625,372.7611875,227.35975,-277.8703125,1.67375
2.1587458214239037,778.17075,678.038125,859.3584375,897.8255625,746.3178125,670.2236875,710.674,953.5980625,660.211125,837.027625,783.1385625,441.532625,642.610375,310.7140625,208.0775,258.8620625,475.1743125,112.5431875,567.2768125,322.624,516.1996875,399.9111875,481.750125,208.9586875,285.0658125,474.7644375,218.9405,657.3759375,-21.229125,719.9848125,359.61075,214.1679375,340.594375,393.7916875,324.308,-14.680375,298.595375,387.8569375,98.16525,64.37075,331.978,250.4104375,173.5195,311.2264375,-218.2911875,451.0284375,32.08275,283.24275,-79.39525,-13.2125,-74.011375,115.3821875,198.6716875,2.996875,57.592125,111.128375,279.8195,131.6994375,141.321625,45.49,-23.6634375,-153.93925,266.9215,34.176875,-131.98,-115.06475,184.3506875,131.431375,-123.237375,-109.80375,-177.1121875,-251.66425,-80.4901875,-189.815,-55.1725,-266.6109375,-134.21625,-91.763875,-195.181375,122.60625,-173.75125,-146.29775,-67.798625,-23.5555,-88.8116875,142.2235,246.040125,-214.2408125,130.7140625,127.47425,-31.750875,17.08275,198.754625,31.5478125,-9.1211875,-135.678875,285.7729375,30.78925,158.5035625,-201.235375,-110.9299375,210.3854375,262.489,1.825875,165.4446875,-219.510125,336.37925,-276.9770625,-88.5088125,14.700375,-135.8040625,-211.630125,-421.0746875,22.7401875,140.407875,-341.497125,-563.84425,209.0469375,127.2328125,-478.7555625,43.65775,-206.84025,99.9434375,46.282,-218.659,-334.7068125,409.931375,162.9224375,-261.233625,-34.4164375
